"album_name","track_name","line","lyric"
"Speak Now","Sparks Fly",5,"But I kinda know that I won't get far"
"Speak Now","Sparks Fly",6,"And you stood there in front of me"
"Speak Now","Sparks Fly",7,"Just close enough to touch"
"Speak Now","Sparks Fly",8,"Close enough to hope you couldn't see"
"Speak Now","Sparks Fly",9,"What I was thinking of"
"Speak Now","Sparks Fly",10,"Drop everything now"
"Speak Now","Sparks Fly",11,"Meet me in the pouring rain"
"Speak Now","Sparks Fly",12,"Kiss me on the sidewalk"
"Speak Now","Sparks Fly",13,"Take away the pain"
"Speak Now","Sparks Fly",14,"'Cause I see sparks fly whenever you smile"
"Speak Now","Sparks Fly",15,"Get me with those green eyes, baby, as the lights go down"
"Speak Now","Sparks Fly",16,"Give me something that'll haunt me when you're not around"
"Speak Now","Sparks Fly",17,"'Cause I see sparks fly whenever you smile"
"Speak Now","Sparks Fly",18,"My mind forgets to remind me"
"Speak Now","Sparks Fly",19,"You're a bad idea"
"Speak Now","Sparks Fly",20,"You touch me once and it's really something"
"Speak Now","Sparks Fly",21,"You find I'm even better than you imagined I would be"
"Speak Now","Sparks Fly",22,"I'm on my guard for the rest of the world"
"Speak Now","Sparks Fly",23,"But with you I know it's no good"
"Speak Now","Sparks Fly",24,"And I could wait patiently but I really wish you would"
"Speak Now","Sparks Fly",25,"Drop everything now"
"Speak Now","Sparks Fly",26,"Meet me in the pouring rain"
"Speak Now","Sparks Fly",27,"Kiss me on the sidewalk"
"Speak Now","Sparks Fly",28,"Take away the pain"
"Speak Now","Sparks Fly",29,"'Cause I see sparks fly whenever you smile"
"Speak Now","Sparks Fly",30,"Get me with those green eyes, baby, as the lights go down"
"Speak Now","Sparks Fly",31,"Give me something that'll haunt me when you're not around"
"Speak Now","Sparks Fly",32,"'Cause I see sparks fly whenever you smile"
"Speak Now","Sparks Fly",33,"I run my fingers through your hair and watch the lights go wild"
"Speak Now","Sparks Fly",34,"Just keep on keeping your eyes on me"
"Speak Now","Sparks Fly",35,"It's just wrong enough to make it feel right"
"Speak Now","Sparks Fly",36,"And lead me up the staircase"
"Speak Now","Sparks Fly",37,"Won't you whisper soft and slow?"
"Speak Now","Sparks Fly",38,"I'm captivated by you, baby, like a firework show"
"Speak Now","Sparks Fly",39,"Drop everything now"
"Speak Now","Sparks Fly",40,"Meet me in the pouring rain"
"Speak Now","Sparks Fly",41,"Kiss me on the sidewalk"
"Speak Now","Sparks Fly",42,"Take away the pain"
"Speak Now","Sparks Fly",43,"'Cause I see sparks fly whenever you smile"
"Speak Now","Sparks Fly",44,"Get me with those green eyes, baby, as the lights go down"
"Speak Now","Sparks Fly",45,"Give me something that'll haunt me when you're not around"
"Speak Now","Sparks Fly",46,"'Cause I see sparks fly whenever you smile"
"Speak Now","Sparks Fly",47,"And the sparks fly"
"Speak Now","Sparks Fly",48,"Oh, baby, smile"
"Speak Now","Sparks Fly",49,"And the sparks fly"
"Speak Now","Back To December",1,"I'm so glad you made time to see me"
"Speak Now","Back To December",2,"How's life? Tell me, how's your family?"
"Speak Now","Back To December",3,"I haven't seen them in a while"
"Speak Now","Back To December",4,"You've been good, busier than ever"
"Speak Now","Back To December",5,"We small talk, work and the weather"
"Speak Now","Back To December",6,"Your guard is up and I know why"
"Speak Now","Back To December",7,"Because the last time you saw me"
"Speak Now","Back To December",8,"Is still burned in the back of your mind"
"Speak Now","Back To December",9,"You gave me roses, and I left them there to die"
"Speak Now","Back To December",10,"So this is me swallowing my pride"
"Speak Now","Back To December",11,"Standing in front of you, saying I'm sorry for that night"
"Speak Now","Back To December",12,"And I go back to December all the time"
"Speak Now","Back To December",13,"It turns out freedom ain't nothing but missing you"
"Speak Now","Back To December",14,"Wishing I'd realized what I had when you were mine"
"Speak Now","Back To December",15,"I'd go back to December, turn around and make it alright"
"Speak Now","Back To December",16,"I go back to December all the time"
"Speak Now","Back To December",17,"These days, I haven't been sleeping"
"Speak Now","Back To December",18,"Staying up, playing back myself leaving"
"Speak Now","Back To December",19,"When your birthday passed and I didn't call"
"Speak Now","Back To December",20,"And I think about summer, all the beautiful times"
"Speak Now","Back To December",21,"I watched you laughing from the passenger side and"
"Speak Now","Back To December",22,"Realized I loved you in the fall"
"Speak Now","Back To December",23,"And then the cold came"
"Speak Now","Back To December",24,"The dark days when fear crept into my mind"
"Speak Now","Back To December",25,"You gave me all your love, and all I gave you was goodbye"
"Speak Now","Back To December",26,"So this is me swallowing my pride"
"Speak Now","Back To December",27,"Standing in front of you, saying I'm sorry for that night"
"Speak Now","Back To December",28,"And I go back to December all the time"
"Speak Now","Back To December",29,"It turns out freedom ain't nothing but missing you"
"Speak Now","Back To December",30,"Wishing I'd realized what I had when you were mine"
"Speak Now","Back To December",31,"I'd go back to December, turn around and change my own mind"
"Speak Now","Back To December",32,"I go back to December all the time"
"Speak Now","Back To December",33,"I miss your tan skin, your sweet smile"
"Speak Now","Back To December",34,"So good to me, so right"
"Speak Now","Back To December",35,"And how you held me in your arms that September night"
"Speak Now","Back To December",36,"The first time you ever saw me cry"
"Speak Now","Back To December",37,"Maybe this is wishful thinking"
"Speak Now","Back To December",38,"Probably mindless dreaming"
"Speak Now","Back To December",39,"But if we loved again, I swear I'd love you right"
"Speak Now","Back To December",40,"I'd go back in time and change it, but I can't"
"Speak Now","Back To December",41,"So if the chain is on your door, I understand"
"Speak Now","Back To December",42,"But this is me swallowing my pride"
"Speak Now","Back To December",43,"Standing in front of you, saying I'm sorry for that night"
"Speak Now","Back To December",44,"And I go back to December"
"Speak Now","Back To December",45,"It turns out freedom ain't nothing but missing you"
"Speak Now","Back To December",46,"Wishing I'd realized what I had when you were mine"
"Speak Now","Back To December",47,"I'd go back to December, turn around and make it alright"
"Speak Now","Back To December",48,"I'd go back to December, turn around and change my own mind"
"Speak Now","Back To December",49,"I go back to December all the time"
"Speak Now","Back To December",50,"All the time"
"Speak Now","Speak Now",1,"I am not the kind of girl"
"Speak Now","Speak Now",2,"Who should be rudely barging in"
"Speak Now","Speak Now",3,"On a white veil occasion"
"Speak Now","Speak Now",4,"But you are not the kind of boy"
"Speak Now","Speak Now",5,"Who should be marrying the wrong girl"
"Speak Now","Speak Now",6,"I sneak in and see your friends"
"Speak Now","Speak Now",7,"And her snotty little family"
"Speak Now","Speak Now",8,"All dressed in pastel"
"Speak Now","Speak Now",9,"And she is yelling at a bridesmaid"
"Speak Now","Speak Now",10,"Somewhere back inside a room"
"Speak Now","Speak Now",11,"Wearing a gown shaped like a pastry"
"Speak Now","Speak Now",12,"This is surely not"
"Speak Now","Speak Now",13,"What you thought it would be"
"Speak Now","Speak Now",14,"I lose myself in a daydream"
"Speak Now","Speak Now",15,"Where I stand and say"
"Speak Now","Speak Now",16,"Don't say yes, run away now"
"Speak Now","Speak Now",17,"I'll meet you when you're out"
"Speak Now","Speak Now",18,"Of the church at the back door"
"Speak Now","Speak Now",19,"Don't wait or say a single vow"
"Speak Now","Speak Now",20,"You need to hear me out"
"Speak Now","Speak Now",21,"And they said, ""speak now"""
"Speak Now","Speak Now",22,"Fond gestures are exchanged"
"Speak Now","Speak Now",23,"And the organ starts to play"
"Speak Now","Speak Now",24,"A song that sounds like a death march"
"Speak Now","Speak Now",25,"And I am hiding in the curtains"
"Speak Now","Speak Now",26,"It seems that I was uninvited"
"Speak Now","Speak Now",27,"By your lovely bride-to-be"
"Speak Now","Speak Now",28,"She floats down the aisle"
"Speak Now","Speak Now",29,"Like a pageant queen"
"Speak Now","Speak Now",30,"But I know you wish it was me"
"Speak Now","Speak Now",31,"You wish it was me (Don't you)"
"Speak Now","Speak Now",32,"Don't say yes, run away now"
"Speak Now","Speak Now",33,"I'll meet you when you're out"
"Speak Now","Speak Now",34,"Of the church at the back door"
"Speak Now","Speak Now",35,"Don't wait or say a single vow"
"Speak Now","Speak Now",36,"You need to hear me out"
"Speak Now","Speak Now",37,"And they said, ""speak now"""
"Speak Now","Speak Now",38,"Don't say yes, run away now"
"Speak Now","Speak Now",39,"I'll meet you when you're out"
"Speak Now","Speak Now",40,"Of the church at the back door"
"Speak Now","Speak Now",41,"Don't wait or say a single vow"
"Speak Now","Speak Now",42,"Your time is running out"
"Speak Now","Speak Now",43,"And they said, ""speak now"""
"Speak Now","Speak Now",44,"Ooh, la-da-da-da, oh"
"Speak Now","Speak Now",45,"Ooh, ooh"
"Speak Now","Speak Now",46,"(Say a single vow)"
"Speak Now","Speak Now",47,"I hear the preacher say"
"Speak Now","Speak Now",48,"""Speak now or forever hold your peace"""
"Speak Now","Speak Now",49,"There's the silence, there's my last chance"
"Speak Now","Speak Now",50,"I stand up with shaking hands, all eyes on me"
"Speak Now","Speak Now",51,"Horrified looks from everyone in the room"
"Speak Now","Speak Now",52,"But I'm only looking at you"
"Speak Now","Speak Now",53,"I am not the kind of girl"
"Speak Now","Speak Now",54,"Who should be rudely barging in"
"Speak Now","Speak Now",55,"On a white veil occasion"
"Speak Now","Speak Now",56,"But you are not the kind of boy"
"Speak Now","Speak Now",57,"Who should be marrying the wrong girl"
"Speak Now","Speak Now",58,"(Hehe!)"
"Speak Now","Speak Now",59,"So don't say yes, run away now"
"Speak Now","Speak Now",60,"I'll meet you when you're out"
"Speak Now","Speak Now",61,"Of the church at the back door"
"Speak Now","Speak Now",62,"Don't wait or say a single vow"
"Speak Now","Speak Now",63,"You need to hear me out"
"Speak Now","Speak Now",64,"And they said, ""speak now"""
"Speak Now","Speak Now",65,"And you say"
"Speak Now","Speak Now",66,"""Let's run away now"
"Speak Now","Speak Now",67,"I'll meet you when"
"Speak Now","Speak Now",68,"I'm out of my tux at the back door"
"Speak Now","Speak Now",69,"Baby, I didn't say my vows"
"Speak Now","Speak Now",70,"So glad you were around when they said"
"Speak Now","Speak Now",71,"'Speak now'"""
"Speak Now","Dear John",1,"Long were the nights when"
"Speak Now","Dear John",2,"My days once revolved around you"
"Speak Now","Dear John",3,"Counting my footsteps"
"Speak Now","Dear John",4,"Praying the floor won't fall through... again"
"Speak Now","Dear John",5,"My mother accused me of losing my mind"
"Speak Now","Dear John",6,"But I swore I was fine"
"Speak Now","Dear John",7,"You paint me a blue sky"
"Speak Now","Dear John",8,"Then go back and turn it to rain"
"Speak Now","Dear John",9,"And I lived in your chess game"
"Speak Now","Dear John",10,"But you changed the rules everyday"
"Speak Now","Dear John",11,"Wonderin' which version of you I might get on the phone, tonight"
"Speak Now","Dear John",12,"Well I stopped pickin' up and this song is to let you know why"
"Speak Now","Dear John",13,"Dear John, I see it all now that you're gone"
"Speak Now","Dear John",14,"Don't you think I was too young to be messed with?"
"Speak Now","Dear John",15,"The girl in the dress cried the whole way home"
"Speak Now","Dear John",16,"I shoulda known"
"Speak Now","Dear John",17,"Well maybe it's me"
"Speak Now","Dear John",18,"And my blind optimism to blame"
"Speak Now","Dear John",19,"Or maybe it's you and your sick need"
"Speak Now","Dear John",20,"To give love and take it away"
"Speak Now","Dear John",21,"And you'll add my name to your long list of traitors"
"Speak Now","Dear John",22,"Who don't understand"
"Speak Now","Dear John",23,"And I look back in regret how I ignored when they said"
"Speak Now","Dear John",24,"""Run as fast as you can"""
"Speak Now","Dear John",25,"Dear John, I see it all now that you're gone"
"Speak Now","Dear John",26,"Don't you think I was too young to be messed with?"
"Speak Now","Dear John",27,"The girl in the dress cried the whole way home"
"Speak Now","Dear John",28,"Dear John, I see it all now, it was wrong"
"Speak Now","Dear John",29,"Don't you think nineteen's too young"
"Speak Now","Dear John",30,"To be played by your dark, twisted games"
"Speak Now","Dear John",31,"When I loved you so?"
"Speak Now","Dear John",32,"I shoulda known"
"Speak Now","Dear John",33,"You are an expert at sorry"
"Speak Now","Dear John",34,"And keeping lines blurry"
"Speak Now","Dear John",35,"Never impressed by me acing your tests"
"Speak Now","Dear John",36,"All the girls that you've run dry have tired lifeless eyes"
"Speak Now","Dear John",37,"'Cause you burned them out"
"Speak Now","Dear John",38,"But I took your matches"
"Speak Now","Dear John",39,"Before fire could catch me"
"Speak Now","Dear John",40,"So don't look now"
"Speak Now","Dear John",41,"I'm shining like fireworks"
"Speak Now","Dear John",42,"Over your sad empty town, yeah"
"Speak Now","Dear John",43,"Oh, oh, oh, oh, oh, oh"
"Speak Now","Dear John",44,"Dear John, I see it all now that you're gone"
"Speak Now","Dear John",45,"Don't you think I was too young to be messed with?"
"Speak Now","Dear John",46,"The girl in the dress cried the whole way home"
"Speak Now","Dear John",47,"I see it all now that you're gone"
"Speak Now","Dear John",48,"Don't you think I was too young to be messed with?"
"Speak Now","Dear John",49,"The girl in the dress wrote you a song"
"Speak Now","Dear John",50,"You shoulda known"
"Speak Now","Dear John",51,"You shoulda known"
"Speak Now","Dear John",52,"Don't you think I was too young?"
"Speak Now","Dear John",53,"You shoulda known"
"Speak Now","Mean",1,"You, with your words like knives"
"Speak Now","Mean",2,"And swords and weapons that you use against me"
"Speak Now","Mean",3,"You have knocked me off my feet again"
"Speak Now","Mean",4,"Got me feeling like I'm nothing"
"Speak Now","Mean",5,"You, with your voice like nails on a chalkboard"
"Speak Now","Mean",6,"Calling me out when I'm wounded"
"Speak Now","Mean",7,"You, picking on the weaker man"
"Speak Now","Mean",8,"Well, you can take me down"
